Var1,out_tab1,out_tab2,out_tab3,out_tab4,out_tab5,out_tab6,out_tab7,out_tab8,out_tab9,out_tab10,out_tab11,out_tab12,out_tab13,out_tab14,out_tab15,out_tab16,out_tab17,out_tab18,out_tab19,out_tab20
UDPG4E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LACZ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRE6PH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XYLI1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PT,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CINNDO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHPPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHCIND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CITL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOFUCR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDXK,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPCII2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SADT2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCARS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCD19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMPA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBTPD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFK_2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLTPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGBPA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANAO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGURr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGLYCP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLXCL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARTD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCRAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAS14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTXS1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTXS2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTXS3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTXS4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tmao_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNDPR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AACPS1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDPDS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMSOR1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKGLCNR2y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2DGULRy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RZ5PP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD9,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADPT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADK1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCTDPS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_26dap__M_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acnam_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_amp_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_dha_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_fuc__L_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glyald_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AACPS2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AACPS3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AACPS4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_rmn_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ttdca_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMANK,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glyclt_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_g6p_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_2ddglcn_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_galct__D_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_idon__L_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_indole_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_3hcinnm_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_acmana_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_galur_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_but_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cbl1_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACNML,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERASr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMSOR2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACMAMUT,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDGALK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB6PGH,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMALT1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTP2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACCOAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GP4GH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACGAMT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AADDGT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gbbtn_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tma_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMHEPK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_malttr_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRE6PS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDCPDP,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TREH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTK1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTK2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GK1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_hdcea_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACCT,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTCT,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2DGULRx,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1PTT,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDPGDH,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPGALM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDPDRE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDPDRR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PD6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLTN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAPGR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AOBUTDs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYAT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADNUC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMHEPPA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S7PI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPS3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNBTCT,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNCBCT,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNCDH,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FADRx,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPDPK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCLT,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBZOPT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNTK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPCOAK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HETZK,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDOPS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDOPP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGDS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYNTAH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSPMDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSPMDS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMAOR1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMAOR2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGK1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTMPK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRDR,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGMT,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRUK,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHCCE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG6PDC,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5PL3E,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGULNR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BETALDHx,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BETALDHy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTG3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKGLCNR1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADTRHD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMNRx2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACPS1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_nmn_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_urea_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMPS2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMPN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSNK,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_f6p_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHAPT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_lac__D_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMPK,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDPGALA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DURIK1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UPPRT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTPS2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD7,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPPT3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAGPT3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_ttdcea_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6PA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGMHE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMHEPAT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_h2s_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_gthrd_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDOND,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDOND2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCLTDx,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPYRRy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACODA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DADA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADSS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGDC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASNN,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASNS2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPCT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMPPS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCOATA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPDPS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAPE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHDPRy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDPTA,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPNDH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDPA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMNDA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNAM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5CD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMDAT1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMDAT2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDPADGAT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRE6PP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_met__D_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_tartr__L_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_taur_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_maltpt_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_glcur_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADPRDP,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1PD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PD2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALS3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCLK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCLPA,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOAL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALUi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U23GAAT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAAGDS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAMAS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAMAGS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGLYCH,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OP4ENH,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOPNTAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HPPPNH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKGDH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPYRRx,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCDx,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASP1DC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGMDDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UHGADA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAGAAT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATPPRT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HISTD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGPDH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRPPS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRATPP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRMICI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERAT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYSS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BPNT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPSR,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASPK,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASAD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAPDC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mmet_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METAT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASCBPL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACBIPGT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADOCBLS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADOCBIK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMPK,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPPPNDO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHCINDO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKNDDH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKNTDH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCK2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENTCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SULR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANPGH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URDGLYCD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBMKr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMANAPEr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACM6PH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NNATr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTDH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSERT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRC2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEX1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAUDO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DM_amob_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ME2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGSL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBPS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLU5K,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPPS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_mg2_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACOATA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTG2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTG1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMALT3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTP3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPODM,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHCYSNS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
